Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Inpatient,Adult,65+,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,0,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,0,Small Volume Specialities,Day Case,Adult,16-64, 12-15 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,0,Small Volume Specialities,Inpatient,Adult,16-64,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,141
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,103
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,27
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Day Case,Adult,65+,  0-3 Months,157
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Day Case,Adult,65+,  3-6 Months,114
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Day Case,Adult,65+,  6-9 Months,32
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Day Case,Adult,65+,  9-12 Months,3
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,100,Cardiology,Inpatient,Adult,65+,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,95
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,43
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,300,Dermatology,Day Case,Adult,65+,  0-3 Months,77
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,300,Dermatology,Day Case,Adult,65+,  3-6 Months,45
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,19
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,38
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,6
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,12
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,8
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,17
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,3
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,83
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,73
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,31
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,8
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,48
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,32
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,10
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,20
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,12
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,7
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,8
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,10
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,9
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,21
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,7
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,3
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,6
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1300,Neurology,Inpatient,Adult,16-64,  0-3 Months,10
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1300,Neurology,Inpatient,Adult,16-64,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1300,Neurology,Inpatient,Adult,65+,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Day Case,Adult,16-64, 12-15 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,16-64,  0-3 Months,99
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,16-64,  3-6 Months,96
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,16-64,  6-9 Months,46
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,16-64,  9-12 Months,24
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,16-64, 12-15 Months,47
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,16-64, 15-18 Months,38
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,16-64,18+ Months,25
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+,  0-3 Months,18
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+,  3-6 Months,24
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+,  6-9 Months,13
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+,  9-12 Months,6
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+, 12-15 Months,11
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+, 15-18 Months,15
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Adult,65+,18+ Months,10
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Child,0-15,  0-3 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1400,Neurosurgery,Inpatient,Child,0-15,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,20
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,34
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,7
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,10
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,10
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,8
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,19
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+, 15-18 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Day Case,Adult,65+,18+ Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,7
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,12
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,13
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,3
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,9
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,12
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,9
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,10
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,19
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,11
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,3
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,3
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,3
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,3
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,104
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,73
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,36
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,11
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,17
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,7
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,13
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,80
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,44
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,20
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,7
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Day Case,Child,0-15,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,14
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,19
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,20
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,10
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,6
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,10
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2000,Plastic Surgery,Inpatient,Adult,65+, 15-18 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2300,Nephrology,Day Case,Adult,16-64,  0-3 Months,3
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2300,Nephrology,Inpatient,Adult,16-64,  0-3 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2300,Nephrology,Inpatient,Adult,65+,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2300,Nephrology,Inpatient,Adult,65+, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,2
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,4
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,123
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,176
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,87
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,39
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,96
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,22
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,23
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,14
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,22
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,13
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,18
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,9
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,5
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,57
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,85
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,68
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,28
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,28
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,21
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,22
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,23
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,41
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,23
25/03/2021,RCSI  Hospitals Group,923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,9
